estacion,tendencia_m_año,r2,p_valor,n_mediciones,nivel_medio,rango_m,año_inicio,año_fin,x,y,masa_agua
QLSub - Pou 1 Gualta / Municipal (Interior),-0.11765491980079769,0.11694289847321036,0.3334553081790297,10.0,1.31,6.49,2005.0,2024.0,508514.55,4653530.17,Fluviodeltaic del Baix Ter
QLSub - Pou 1 Hortes Del Fluvià - Ajmt Besalú,-0.06165258547771538,0.5582102789655022,1.1046840122177475e-13,70.0,138.2465714285714,2.299999999999983,2008.0,2026.0,474359.7,4671726.2,Baixa Garrotxa-Pla de l'Estany
QLSub - Pou 1 La Pellota - Ajmt Òrrius (Urb. La Famada),-4.069354670372887,0.012031112753368989,0.7089440741135291,14.0,197.22321428571428,305.87,2002.0,2011.0,446084.0,4600114.0,Maresme
QLSub - Pou 1 Manso Mestre - Gesellschaft (Ex-Agriplant),-0.02376422725644155,0.0006384289719522103,0.8331368218748021,72.0,104.45875,5.469999999999999,2017.0,2024.0,488377.0,4632191.0,Plioquaternari de l'Onyar
QLSub - Pou 1 Mas Codinachs,1.1184458699900275,0.13498395437079236,0.09255041917500655,22.0,448.39818181818185,97.38999999999999,2004.0,2026.0,439819.0,4645853.0,Plana de Vic - Collsacabra
QLSub - Pou 1 Petit Ajmt Riudellots (Dipòsit),-0.526769985353541,0.12662620610014227,1.715303384434258e-05,139.0,79.80381294964029,42.21,2011.0,2026.0,483245.0,4639279.0,Plioquaternari de l'Onyar
QLSub - Pou 1 Pla De Cal Ros (Ajmt Fogars Selva - Nucli),0.010680486847222753,0.04636664469394917,0.5015115316429651,12.0,42.34250000000001,0.9582857142857009,2008.0,2025.0,472834.25,4621055.39,Al·luvials de l'alta i mitjana Tordera
QLSub - Pou 1 Platja D'Espolla,-0.3121350925356199,0.2593695061956461,0.13270486992209446,10.0,211.86610000000002,16.340000000000003,2005.0,2025.0,480741.6,4666288.4,Baixa Garrotxa-Pla de l'Estany
QLSub - Pou 1 Ricart,1.7953606135791094,0.0500014903297653,0.3171441742652647,22.0,595.8918181818182,257.0,2004.0,2026.0,441231.0,4637121.0,Plana de Vic - Collsacabra
QLSub - Pou 1 Tres Frares Sl - Els Ametllers,-0.02344048856046906,0.007762689913031165,0.20903673978777895,205.0,3.5471219512195122,29.5,2000.0,2024.0,313856.34,4533334.46,l'Ametlla de Mar- Perelló
QLSub - Pou 1 Urb. Aigües Bones (Ajmt Caldes Malavella),-0.3544145484728144,0.06799510713585234,0.002529261966497695,132.0,101.89727272727274,30.820000000000007,2011.0,2024.0,485735.0,4631728.0,Plioquaternari de l'Onyar
QLSub - Pou 1 Urb. Can Domènec - Ajmt Tordera [Can Domènec] / Aqualia,-6.180354774855113,0.07970190875516588,0.35002256766204387,13.0,242.7003846153846,207.01,2002.0,2011.0,468338.16,4610806.41,Maresme
QLSub - Pou 10 Exterior,0.07075713676111463,0.062261099253901234,2.1724715492326594e-05,283.0,75.96579505300355,9.88000000000001,2000.0,2024.0,376380.58,4567787.15,Sorres de Santa Oliva
QLSub - Pou 12 - Aigües De Mataró,-0.03202998428336015,0.004373623791410753,0.8300368236791142,13.0,44.17792307692308,11.741999999999997,2004.0,2023.0,450582.0,4600683.0,Maresme
QLSub - Pou 15 Massana - Aigües De Mataró,0.08533135545552296,0.15817422736784884,0.1590548550006119,14.0,1.2349642857142857,5.43,2004.0,2023.0,451785.4,4597694.9,Maresme
QLSub - Pou 1_Can Gabastrà (Busquets I Talleda Sl),-0.07670581773594437,0.18665306173434154,0.1404072615508721,13.0,119.93923076923078,2.9000000000000057,2012.0,2025.0,477609.37,4636093.08,Plioquaternari de l'Onyar
QLSub - Pou 2 (Cr Girona-Cr Barcelona) - Ajmt Òrrius,1.1363850638060313,0.001586534110189438,0.8972051863311779,13.0,189.9846153846154,268.1,2002.0,2011.0,446280.05,4600657.56,Maresme
QLSub - Pou 2 - Aigües De Palamós,0.7153987772556822,0.35134282600444977,0.07093553853087434,10.0,2.684,13.3,2013.0,2025.0,510809.8,4634486.0,Al·luvials de la Baixa Costa Brava
"QLSub - Pou 2 - Pa  Avinganya - Ferrer Casals, Basilio",-0.01431806056655135,0.02197525471822084,0.6456691947530484,12.0,-1.4341666666666668,1.3000000000000003,2013.0,2025.0,282247.73,4591796.79,Al·luvial del baix Segre_Cat
QLSub - Pou 2 Aguas Cuadradas Sl (Ajmt Montornès V.),0.09748089092441291,0.009499145394371843,0.7296798787003307,15.0,77.14933333333332,22.690000000000005,2009.0,2025.0,439615.0,4600198.0,Al·luvials del Vallès
QLSub - Pou 2 Canet - Ajmt Torroella De Montgrí,0.19324501483287057,0.03802434877872493,0.5436330948625785,12.0,3.0949999999999993,13.280000000000001,2012.0,2025.0,506546.56,4655570.19,Fluviodeltaic del Baix Ter
QLSub - Pou 2 Casa Daurella (Hekla),-0.5611348575364798,0.508482886208683,0.0041972377220169405,14.0,1127.5085714285713,17.789999999999964,2008.0,2026.0,409642.23,4697223.99,La Cerdanya
"QLSub - Pou 2 Hebron, Sa (Bassa Contraincendis)",-0.05212719440321601,0.02848536691703504,0.5815000106651602,13.0,40.85807692307693,8.049999999999997,2005.0,2025.0,433219.0,4595808.65,Al·luvials del Vallès
QLSub - Pou 2 Manso Mestre - Gesellschaft (Ex-Agriplant),0.9469456292496491,0.4976278516931435,8.956662331175625e-10,57.0,104.41666666666667,5.839999999999989,2017.0,2022.0,488470.0,4632181.0,Plioquaternari de l'Onyar
QLSub - Pou 2 Mas Aubert,-0.43841427963888624,0.03355418077168428,0.2578918280492485,40.0,462.02250000000004,8.199999999999989,2009.0,2013.0,453377.0,4666011.0,Fluviovolcànic de la Garrotxa
"QLSub - Pou 2 Refrigeració (Coop. Del Camp D'Ivars D'Urgell I Secció De Crèdit, Sccl)",-0.0481079536961976,0.08262469079414357,0.2803636389341716,16.0,268.798125,4.360000000000014,2003.0,2026.0,335260.0,4619778.0,Al·luvial d'Urgell
QLSub - Pou 2 Soc. Reg. Mina Dels Camps,-2.3928688857466294,0.1999348907368075,8.601035300195258e-08,131.0,173.0812213740458,143.97,2000.0,2024.0,337229.83,4561328.07,Llaberia - Prades meridional
QLSub - Pou 2 Tres Frares Sl - Els Ametllers,0.10251165729108795,0.22891191861063181,1.667829960124453e-08,125.0,0.15904,3.8099999999999996,2000.0,2016.0,314012.34,4533409.46,l'Ametlla de Mar- Perelló
"QLSub - Pou 2 Unitex, Sa - Po.5 - Pa.7,8,10b (J-1/Massanes)",0.003163757662837864,0.000688916089136277,0.7723010499534755,124.0,47.48579032258064,2.7040000000000006,2008.0,2024.0,471079.2,4621520.4,Al·luvials de l'alta i mitjana Tordera
QLSub - Pou 25 - Aigües De Mataró,1.0196504963804434,0.05418085191805999,0.4037993947163476,15.0,229.58673333333334,138.06,2002.0,2025.0,451844.07,4601759.52,Maresme
QLSub - Pou 26 Vilardell - Aigües De Mataró,0.8388542847429465,0.06206209260890602,0.39040297459552464,14.0,167.1299642857143,93.20049999999999,2004.0,2023.0,452214.5,4601021.7,Maresme
QLSub - Pou 3 (Pou Sarró),0.0886039231172887,0.08744949497667039,0.37728402458796595,11.0,621.8054545454545,3.599999999999909,2014.0,2024.0,365900.05,4613765.93,Calcàries de Tàrrega
QLSub - Pou 3 - Formigons Bm Sl (Mortero Ben Sec),-0.03876679273092199,0.034087742474057554,0.5459489646787824,13.0,83.84538461538462,5.189999999999998,2005.0,2025.0,438928.05,4601651.62,Al·luvials del Vallès
QLSub - Pou 3 Aguas Cuadradas Sl (Ajmt Montornès V.),-0.07215443610492397,0.3144346576978658,0.09174774232406126,10.0,76.066,1.6599999999999966,2013.0,2025.0,439402.0,4600020.0,Al·luvials del Vallès
QLSub - Pou 3 Ajuntament De Sabadell,0.13844399012911748,0.02059121131903855,0.6924857499337469,10.0,177.2894,9.400000000000006,2013.0,2026.0,423920.3,4603590.7,Al·luvials del Vallès
QLSub - Pou 3 Ajuntament Sils - Paratge Estany,-0.6153168643531446,0.2406398475791075,1.3407220838987784e-09,136.0,51.12198529411765,17.93,2013.0,2026.0,478384.2,4626685.06,Plioquaternari de la Riera Santa Coloma
QLSub - Pou 3 Manso Mestre - Gesellschaft (Ex-Agriplant),2.4288207285560053,0.7823232394742182,3.2978509908162046e-43,127.0,86.7779527559055,31.11999999999999,2011.0,2024.0,488540.36,4632189.29,Plioquaternari de l'Onyar
QLSub - Pou 3 Mas Garriga,-0.8076951461404744,0.32935312772070935,0.08277725557892435,10.0,99.86299999999999,17.89,2014.0,2025.0,485455.38,4636451.32,Plioquaternari de l'Onyar
QLSub - Pou 3 Nou Abast. Hostalric,1.3797843845520008,0.16688070936426352,0.16578853659700696,13.0,56.54634615384615,74.31,2008.0,2025.0,468568.0,4620645.0,Al·luvials de l'alta i mitjana Tordera
QLSub - Pou 3 Purac Bioquimica Sa (Fermentació),0.05573898011089716,0.031378904632292766,0.5626256462026937,13.0,68.89303846153847,8.930000000000007,2005.0,2024.0,437899.03,4599807.62,Al·luvials del Vallès
QLSub - Pou 3 Sabemsa (Pou Maria Feliu Valls 3),-0.3886635646566454,0.27598048327433267,0.11890720805143952,10.0,89.10156666666667,16.406999999999996,2007.0,2023.0,427983.4,4596639.6,Detrític neogen del Vallès
QLSub - Pou 3 Sant Andreu Central Besòs,0.18562455752567827,0.01783152290393979,0.052197223191102544,212.0,14.065424528301886,55.31,2008.0,2019.0,432348.0,4589833.0,Baix Besòs i Pla de Barcelona
QLSub - Pou 3 Urb. Can Domènec - Ajmt Tordera,-15.000246628191563,0.15325792302260768,0.2337946265187186,11.0,236.27454545454546,316.61,2002.0,2010.0,468385.17,4611193.41,Maresme
QLSub - Pou 4 (Borda Caseta) - Germà Chaffard / Ajmt. Caldes Montbui (Gmssa),0.0647241942686341,0.005206677313159035,0.8063524088408183,14.0,219.57435714285717,18.22,2007.0,2025.0,431443.0,4609612.0,Prelitoral del Vallès
QLSub - Pou 5 Font Del Buc A - Larimac Dos Sl (Reserva),0.7458111217451768,0.0016836942166959308,0.9046543663926769,11.0,563.6581818181818,155.51999999999998,2004.0,2011.0,437194.0,4632220.0,Moianès-Sant Llorenç del Munt
QLSub - Pou 7 Aj_Ca-Pa,-0.048535052980663546,0.016014129738066218,0.6951303450264706,12.0,5.2266666666666675,5.609999999999999,2008.0,2024.0,503104.0,4628567.0,Al·luvials de la Baixa Costa Brava
QLSub - Pou 7 Casanovas - Larimac Dos Sl,0.2071827744335527,0.006955676584170429,0.7966476961884863,12.0,582.9291666666667,21.07000000000005,2004.0,2011.0,436977.0,4632427.0,Moianès-Sant Llorenç del Munt
QLSub - Pou 8 (Boehringer Ingelheim España Sa),0.5464001657328127,0.25781969307534836,0.09193701095242394,12.0,-4.429458333333334,24.360000000000003,2008.0,2025.0,479631.0,4610864.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou 8 Metis Sl  -Càmping Nàutic Almata-,0.05948643231859307,0.03381307317339647,0.5118092247165802,15.0,-1.2846666666666668,2.43,2017.0,2026.0,507388.7,4672883.2,Fluviodeltaic del Fluvià - Muga
QLSub - Pou Abastament Bitem - Ajuntament De Tortosa,-0.0867837747710591,0.27094216104975394,1.935689440227422e-11,145.0,-1.6255862068965516,11.649999999999999,2000.0,2024.0,292204.0,4525785.0,Cardó - Vandellòs
QLSub - Pou Abastament Darmós,-0.3456951951126943,0.04812041679475176,0.0006373706291133448,239.0,19.020606694560666,150.35,2002.0,2026.0,308078.1,4551680.8,Fossa de Móra
QLSub - Pou Abastament Torre Fontaubella,-0.4387680121488829,0.014219332514874969,0.04821157101202512,275.0,289.8792363636364,213.53,2000.0,2024.0,319165.51,4554883.45,Fossa de Móra
QLSub - Pou Abocador Comarcal De Beuda-Can Maholà,0.044841586117263396,0.00864113533749429,0.21071427271383195,183.0,220.0365573770492,22.349999999999994,2008.0,2026.0,476107.0,4674302.0,Conca alta del Fluvià
QLSub - Pou Aca 2002.05.01,-0.01925397129721728,0.0004628731924811465,0.44257169766429627,1276.0,1.2316849529780565,45.185,2008.0,2024.0,481193.0,4612419.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Aca 2002.05.02,-0.013384908313154344,0.001031296356009988,0.3258612257095067,938.0,0.9087579957356078,12.655000000000001,2008.0,2024.0,481183.0,4612419.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Aca 2002.06.01,-0.14542179903202226,0.06400502127032581,0.01152005639738726,99.0,0.26617171717171717,2.9160000000000004,2015.0,2024.0,480500.0,4612043.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Aca 2002.06.02,-0.18029790923251868,0.06968977726570388,0.008283200425819127,99.0,0.258,3.3200000000000003,2015.0,2024.0,480490.0,4612043.0,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Aigua Picant,1.3156883811972717,0.019018379665806176,0.7040002660981699,10.0,175.481,124.22,2002.0,2013.0,447009.04,4598510.55,Maresme
QLSub - Pou Aj.Vilobi Salitja,2.070220506839922,0.3074961058659637,0.00030310998007312284,38.0,123.65473684210524,20.980000000000004,2011.0,2016.0,479311.0,4639595.0,Plioquaternari de l'Onyar
QLSub - Pou Aj_Vilobi_Urb. Can Tarré,1.4405057096100238,0.07851937618621943,0.27599678637437497,17.0,103.66764705882352,13.780000000000001,2011.0,2013.0,476343.0,4637482.0,Plioquaternari de l'Onyar
QLSub - Pou Ajuntament D'Amposta (Dipòsit),-0.02352225305876521,0.02513912730474515,0.012777377592965055,246.0,4.839024390243903,7.32,2000.0,2024.0,293868.12,4509135.58,Mesozoic de la Galera
QLSub - Pou Ajuntament De Garcia,0.06036892343202373,0.25216572995863096,0.13912755943946115,10.0,21.349,2.75,2002.0,2026.0,302642.0,4556380.0,Fossa de Móra
QLSub - Pou Ajuntament El Molar (Figueretes),-0.4444780669085719,0.35712756568561455,1.1968786889110144e-13,127.0,35.880393700787394,19.389999999999997,2000.0,2017.0,306542.53,4560146.56,Fossa de Móra
QLSub - Pou Ajuntament El Molar (Les Roques),-0.22716702593449173,0.022811109599008283,0.011998237170653629,276.0,57.737137681159425,173.75,2000.0,2024.0,307071.0,4559822.0,Fossa de Móra
QLSub - Pou Al Paratge La Casica De L'Abad Obrador (Pou De Mieres),7.615220169767956,0.3695088581316128,0.02752704821488423,13.0,343.8384615384615,33.89999999999998,2008.0,2012.0,468611.0,4662728.0,Baixa Garrotxa-Pla de l'Estany
QLSub - Pou Amsa 1,-0.09113747074958185,0.09708885101877929,0.3000393587686598,13.0,49.476269230769226,8.0,2005.0,2025.0,434837.0,4596746.64,Al·luvials del Vallès
QLSub - Pou Anglès Tèxtil Sa,0.07380929092884296,0.07267512694904314,0.3730834291867047,13.0,124.07384615384613,5.579999999999998,2008.0,2026.0,471827.43,4645453.44,"Al·luvials del Ter Mig, Brugent i Llémena"
"QLSub - Pou Antic Gravera, Barranc De L'Anguera",2.9638505713867667,0.4396174369355634,0.036644681952358676,10.0,261.84499999999997,71.18,2008.0,2026.0,314451.0,4557641.0,Priorat
QLSub - Pou Antolí,0.09379903807632053,0.08437192516186696,0.3356725739135321,13.0,542.5846153846153,6.240000000000009,2008.0,2026.0,362173.0,4609594.0,Calcàries de Tàrrega
QLSub - Pou Areny 2 (Ajmt Terrassa),0.09256064575061267,0.09647376442010024,1.181334164515874e-07,279.0,58.182652329749104,9.709999999999994,2000.0,2024.0,409277.0,4598220.0,Cubeta d'Abrera
QLSub - Pou Areny 3bis - Ajmt Terrassa,0.05774012250578715,0.0632233703327626,2.1421597580747805e-05,279.0,57.45089605734767,7.780000000000001,2000.0,2024.0,409347.25,4598113.52,Cubeta d'Abrera
QLSub - Pou Areny 5bis - Ajmt Terrassa,0.08634356109551605,0.08117480974463398,1.2534835359026695e-06,280.0,58.19342857142857,11.669999999999995,2000.0,2024.0,409247.0,4598377.0,Cubeta d'Abrera
"QLSub - Pou Arribas Center, Sl",0.17409804560155506,0.20990270040447986,0.13417081772479786,12.0,-1.2435,11.530000000000001,2004.0,2026.0,447815.0,4594140.0,Maresme
QLSub - Pou Benaula - Ajmt Caldes De Malavella,0.2747046743893664,0.5906009328888858,0.005719188401774078,11.0,104.64281818181817,7.528999999999996,2007.0,2026.0,485224.2,4632852.6,Plioquaternari de l'Onyar
QLSub - Pou Bertolins (Ajuntament Del Perelló),-0.09881716129277127,0.01702421983657218,0.20756427940421623,95.0,10.133157894736843,16.59,2000.0,2009.0,305208.29,4528521.52,l'Ametlla de Mar- Perelló
"QLSub - Pou Bertomeu (Pol 2, Par 4)",-0.13789946936255015,0.022971246112633077,0.04589179842506017,174.0,4.419787356321838,40.339999999999996,2000.0,2022.0,298480.0,4517823.0,Cardó - Vandellòs
QLSub - Pou Bonàrea Les Tàpies,0.020263297738984384,0.007160331996541364,0.15941429500467305,278.0,1.3630575539568346,30.56,2000.0,2024.0,324339.17,4541661.38,Baix Camp
QLSub - Pou C - Aigües De Palamós,0.020404456779529397,0.00036626787542933995,0.9581506791887409,10.0,-2.8560000000000003,14.5,2013.0,2025.0,510356.4,4633995.13,Al·luvials de la Baixa Costa Brava
QLSub - Pou C Can Dalmau - Ajmt Sant Hipòlit De Voltregà,0.10619248553908625,0.07523431633919661,0.2557916929611344,19.0,476.6247368421053,14.399999999999977,2004.0,2026.0,437202.0,4653311.0,Plana de Vic - Collsacabra
QLSub - Pou C42 - Aigües De Blanes,0.11285521418718925,0.023997021596755486,0.5393695923338279,18.0,-0.5616388888888889,8.79,2013.0,2026.0,480318.19,4612501.32,Al·luvials de la baixa i delta de la Tordera
QLSub - Pou Ca L'Olivé - Ajmt Arenys De Munt,-0.16394673243625543,0.3279980430250987,0.0655523994859076,11.0,167.20468181818183,7.268499999999989,2002.0,2025.0,462479.13,4607744.45,Maresme
"QLSub - Pou Ca La Pona - Flint Group Iberia, Sa",-0.08919670707057663,0.24943400580292785,0.029470864117541157,19.0,85.24157894736841,4.700000000000003,2005.0,2025.0,440541.05,4600977.61,Al·luvials del Vallès
QLSub - Pou Calderer - Ajmt La Garriga,2.364708185282281,0.30419182151158847,0.03306171866489976,15.0,223.20353333333333,94.1,2009.0,2026.0,440139.15,4615042.63,Al·luvials del Vallès
QLSub - Pou Camp Torre D'En Curós,0.1771065365602997,0.07370360068433589,3.357827801228849e-93,5480.0,459.1446644735295,13.32567247999998,2007.0,2022.0,455021.0,4665614.0,Fluviovolcànic de la Garrotxa
QLSub - Pou Camping Marcos,0.0037887544696916207,0.005373678826182585,0.8033258816411496,14.0,1.8517857142857141,1.11,2004.0,2023.0,464038.1,4603670.43,Maresme
QLSub - Pou Camps De Sant Crist  (Abastament De L'Escala),-0.05824699108752463,0.002326432649105171,0.8816687597952937,12.0,6.825,14.799999999999999,2013.0,2025.0,508263.15,4660932.85,Fluviodeltaic del Baix Ter
QLSub - Pou Camí De Les Boreges A Golmés (Francesca Visa),-0.04349658633796624,0.02242421421888114,0.09030121348374975,129.0,266.7996124031008,6.319999999999993,2012.0,2025.0,326454.43,4608423.98,Al·luvial d'Urgell
QLSub - Pou Can Beató - Ajmt Arenys De Munt,0.011700581757345067,0.00011081248859047133,0.9769752835215709,10.0,77.48205,23.129000000000005,2009.0,2025.0,461719.12,4606119.45,Maresme
QLSub - Pou Can Bonet (Nucli) - Ajmt Sant Martí Vell,0.25845394841972746,0.39598681840405386,0.051253600723692956,10.0,61.9,6.729999999999997,2013.0,2026.0,494129.0,4651827.0,Fluviodeltaic del Baix Ter
QLSub - Pou Can Carbonell: R-1,-0.0056228403429294666,0.0040305501334042424,0.4545167958850228,141.0,168.98404255319147,2.5600000000000023,2000.0,2012.0,455380.0,4615083.0,Al·luvials de l'alta i mitjana Tordera
QLSub - Pou Can Comes,0.12938778602320836,0.13034559295300707,0.20471630856744064,14.0,107.77507142857142,8.0,2006.0,2025.0,479116.0,4636895.0,Plioquaternari de l'Onyar
QLSub - Pou Can Conill Gros,0.03777011767552914,0.09605186150693452,0.28088060663073183,14.0,37.129999999999995,1.9099999999999966,2008.0,2026.0,491307.0,4654745.0,Fluviodeltaic del Baix Ter
QLSub - Pou Can Duran,-1.1424255072528475,0.6776852130335326,0.0034317134103428537,10.0,46.49515,31.970000000000002,2004.0,2023.0,464032.11,4605044.43,Maresme
QLSub - Pou Can Fajas (Pou Cal Fages),0.06283774482799988,0.14331867267153914,0.28069721761935584,10.0,436.701,2.080000000000041,2013.0,2025.0,389983.28,4642833.05,Detrítics terciaris del Llobregat mig
QLSub - Pou Can Jordana,0.00515028696209711,0.0008167237032278577,0.7180991115778659,162.0,-0.9210462962962962,15.7,2000.0,2024.0,444223.99,4592754.56,Maresme
QLSub - Pou Can Lloveres,-0.8629032572524823,0.7890301303509254,9.728530698218812e-06,15.0,3.7678666666666674,16.4,2004.0,2025.0,457095.07,4600754.48,Maresme
QLSub - Pou Can Mestre,0.12423410145136433,0.007518587544538491,0.7086066295120625,21.0,31.31478571428571,39.36,2003.0,2025.0,474056.18,4611424.37,Maresme
QLSub - Pou Can Quel Vinyes / Can Quel Vinyes - Casa Prats,0.09835614717914239,0.015136294957029625,0.7032594640512713,12.0,101.47833333333334,10.700000000000003,2012.0,2025.0,487203.0,4639312.0,Plioquaternari de l'Onyar
QLSub - Pou Can Rafart I - Ajmt Vilassar De Dalt,0.04998963777727215,0.003068484895966205,0.879196966219937,10.0,105.82500000000002,9.700000000000003,2002.0,2011.0,446631.02,4596589.55,Maresme
QLSub - Pou Can Serra,-0.5039678987246885,0.3801471862580644,0.01885645857996846,14.0,-2.2007857142857143,18.219,2003.0,2025.0,455776.06,4600055.49,Maresme
QLSub - Pou Can Singla 1,0.10474700102009549,0.2052680539473763,9.315781697173897e-82,1599.0,61.20510006253909,8.240000000000002,2000.0,2024.0,408844.0,4598726.0,Cubeta d'Abrera
QLSub - Pou Can Villaro 1 (Comajuncosa),-0.04511959413990351,0.19418383452848342,0.1749245488131077,11.0,609.5572727272728,1.42999999999995,2013.0,2025.0,379456.03,4651361.85,N/D - Subterrània
QLSub - Pou Cantallops / Vinya Vella,-0.11198503419151705,0.04654875921597669,0.4789898532444742,13.0,167.8439230769231,9.030000000000001,2007.0,2026.0,494832.85,4696260.34,Conca alta de la Muga
QLSub - Pou Caritat,0.0769506749110751,0.01580877335211274,0.7292661544227921,10.0,116.596,10.349999999999994,2002.0,2021.0,340755.57,4558459.3,Baix Camp
"QLSub - Pou Carlos Casals - Industrias Murtra, Sa",-0.09712237982411182,0.16947106600908637,0.11312630332456804,16.0,130.52196875,6.710000000000008,2007.0,2025.0,439664.08,4606015.62,Al·luvials del Vallès
QLSub - Pou Casa De Camp 72-1,0.015008013400443405,0.004443594851404246,0.8456027775995768,11.0,-1.4255000000000002,5.7115,2004.0,2022.0,448514.01,4595275.54,Maresme
QLSub - Pou Casa Nova D'Onyar / Casa Nova D'Onyar,0.004856788045249836,0.00029014455006231877,0.9603555630161222,11.0,113.50090909090909,3.3000000000000114,2013.0,2025.0,478496.0,4637915.0,Plioquaternari de l'Onyar
QLSub - Pou Casavella (Sorea),0.05553722453442091,0.00888820737344957,0.7010499942037162,19.0,269.43386842105264,17.279999999999973,2007.0,2026.0,444299.14,4613206.6,Detrític neogen del Vallès
QLSub - Pou Castellnou De Seana,0.06208208309395388,0.11670230388674964,0.303845799203746,11.0,270.7463636363636,2.9599999999999795,2012.0,2026.0,329956.0,4611846.0,Al·luvial d'Urgell
QLSub - Pou Catedral-2,-0.5147400134290748,0.05289007879588675,0.003542896659530902,159.0,176.94792452830188,95.0,2008.0,2026.0,287493.39,4546197.68,Fossa de Móra
QLSub - Pou Central 1 (Magí) - Ajmt Tossa De Mar,-0.0015334161285686509,1.1157562184524958e-05,0.9926931889981307,10.0,-2.4539999999999997,4.58,2016.0,2026.0,494029.0,4619063.0,Al·luvials de la Baixa Costa Brava
"QLSub - Pou Chocolates Torras, Sa (Soterrani)",0.28596234336206905,0.5537319446155378,0.003535711709972228,13.0,116.18238461538462,8.308999999999997,2007.0,2026.0,482686.57,4660965.38,Detrític neogen de l'Empordà
"QLSub - Pou Comercial Quimica Sarasa, Sl  (Est Establiment)",-0.10100169330590367,0.06185767669123468,0.4608388799268358,11.0,42.89272727272727,5.859999999999999,2010.0,2025.0,487697.52,4654436.33,Detrític neogen de l'Empordà
QLSub - Pou Comunitat Bellvespre,0.02376851291214223,0.006790657393338792,0.5422580737726466,57.0,344.67894736842106,1.8500000000000227,2008.0,2013.0,456932.0,4673253.0,Fluviovolcànic de la Garrotxa
QLSub - Pou Comuns Ii - Ajmt L'Escala,-0.0015761137836730313,0.00017692994390097207,0.9672735569662971,12.0,2.5341666666666667,1.8599999999999999,2012.0,2025.0,508985.0,4661812.0,Fluviodeltaic del Baix Ter
QLSub - Pou Conques (Artesià),1.0784463451232917,0.443285092636309,4.969402529008439e-24,177.0,611.1773514124294,57.49000000000001,2006.0,2026.0,335885.6,4665195.9,Tremp-Isona
QLSub - Pou Cornell - Ajmt Arenys De Munt,-0.11709137528744595,0.013245086302665618,0.6829625109227953,15.0,140.82023333333333,29.599999999999994,2003.0,2023.0,460697.12,4607235.46,Maresme
QLSub - Pou Cr La Paridora Del Lloro,-0.03074198551594715,0.000846565987714301,0.7175517799030618,157.0,43.092611464968144,41.99,2000.0,2017.0,281600.2,4522382.69,Mesozoic de la Galera
QLSub - Pou Cr Mig Cami (Barranc De La Llet),-0.030828138367408425,0.021218577514182553,0.02431210408719673,239.0,6.447071129707113,24.810000000000002,2000.0,2024.0,292132.0,4519083.0,Cardó - Vandellòs
QLSub - Pou Cr Tereoles,2.352663008705596,0.7813869976811147,8.327639522056801e-21,60.0,30.46833333333333,13.579999999999998,2000.0,2005.0,284270.24,4527006.68,Mesozoic de la Galera
QLSub - Pou Cr Ulldecona 3 (Sant Joan Del Pas I),-2.395085849443771,0.043860140909534454,0.06755035006325565,77.0,19.67831168831169,181.39999999999998,2000.0,2006.0,278875.0,4498612.0,Plana de la Sènia_Cat
QLSub - Pou Croses Exterior - Ajmt Caldes De Malavella (Prodaisa),0.2972340675898408,0.03256761018273373,0.03286755649123531,140.0,97.46599999999998,26.840000000000003,2011.0,2024.0,485347.36,4633346.32,Plioquaternari de l'Onyar
QLSub - Pou D'En Costat (Nou) / La Coromina,-0.0012683512062142063,0.00010229422770462805,0.9751133227780173,12.0,17.001666666666665,1.9299999999999997,2012.0,2026.0,500560.0,4658596.0,Paleògens del Baix Ter
QLSub - Pou D'Oix - Ajmt Montagut I Oix,0.30025924418939154,0.03264766023144539,0.1260753885000402,73.0,377.949191780822,46.06,2007.0,2026.0,461164.0,4680165.0,Conca alta del Fluvià
QLSub - Pou D'Ondara,-0.014643004168119986,0.038787986922101336,0.5395335934974205,12.0,458.50916666666666,1.1499999999999773,2012.0,2026.0,355751.19,4613762.7,Calcàries de Tàrrega
QLSub - Pou Darder 16 Aj_Sfg,0.010250547706070319,0.000431442867220997,0.9516646231897503,11.0,11.108181818181817,6.5,2013.0,2024.0,500940.15,4628372.39,Al·luvials de la Baixa Costa Brava
QLSub - Pou De Baix Saladern (Segura),-0.07800332354348456,0.25967862462792074,0.07526242889375263,13.0,634.5946153846154,3.509999999999991,2008.0,2025.0,355180.91,4600101.25,N/D - Subterrània
QLSub - Pou De Cal Llorenç De L'Ajuntament De Roda De Barà,-3.254532145449747,0.6779659024219338,4.442207263078796e-53,210.0,91.21014285714286,95.58999999999999,2000.0,2023.0,370156.0,4563119.0,Bloc del Gaià-Bonastre
QLSub - Pou De Can Casals,-2.781865603449263,0.7295799991036114,1.2775080264261858e-05,17.0,63.54352941176471,5.119999999999997,2022.0,2024.0,373556.69,4567264.06,Bloc del Gaià-Bonastre
QLSub - Pou De Can Cosme - Ajmt Arenys De Munt,1.499551513936642,0.09107889998997686,0.2943478536693271,14.0,105.34207142857142,155.091,2002.0,2023.0,461305.12,4606963.46,Maresme
